Mchirp q EOS_ID alpha zeta L
0.119224219518927610E+01 0.156155734552266523E+01 0.434489237688741014E+04 -0.167009458419715218E+01 0.747800889154356108E-01 0.900695545228920658E+01
0.118560569252112846E+01 0.149976422812479271E+01 0.368191052411410919E+04 -0.190914612737846134E+01 0.386634135088292141E+00 0.900962002732204859E+01
0.119259866974126716E+01 0.101303958016556894E+01 0.383009319052199589E+04 -0.179109746358238575E+01 0.490614437617219179E+00 0.901767138674019009E+01
0.118692179679398158E+01 0.112036775857215654E+01 0.378236372201495533E+04 -0.170958745935569190E+01 0.701159505772962210E-01 0.901906780078275716E+01
0.118898983882202303E+01 0.143480890299456743E+01 0.307739626806202705E+04 -0.185672805583895828E+01 0.198687396536625815E+00 0.902206332194280947E+01
0.118475867703299831E+01 0.133024471916105202E+01 0.369971775018621838E+04 -0.159153411583429616E+01 0.154994162393975676E+00 0.902599484991666046E+01
0.119304475973148327E+01 0.111322483676954298E+01 0.476401041774028909E+04 -0.160486411486206815E+01 0.169901722936035449E+00 0.904986844786011702E+01
0.118898091154725605E+01 0.140249702405629173E+01 0.432497506532336956E+04 -0.179487188361621852E+01 0.497827313132004678E+00 0.905293307055763563E+01
0.119309372213811016E+01 0.129889928305396118E+01 0.493402145304346050E+04 -0.154995405835814326E+01 0.192838542823652065E+00 0.906173188719360745E+01
0.118886826830192716E+01 0.159814894819547781E+01 0.339948867921225428E+04 -0.178584492997300015E+01 0.380634252475605339E+00 0.908503968154298747E+01
0.119276748046602799E+01 0.104701391093544238E+01 0.447845093712960806E+04 -0.194139634848776432E+01 0.394616249782875683E+00 0.908757919111670631E+01
0.118874774864588306E+01 0.122354296726446932E+01 0.292955942012647529E+04 -0.161529482027532745E+01 0.145749584032949069E-01 0.909784935068524980E+01
0.118725723291856800E+01 0.153488327248545575E+01 0.333511834979381319E+04 -0.155833171076928378E+01 0.461036296204789253E+00 0.909827364529916771E+01
0.118869697458071522E+01 0.122422913435369263E+01 0.499022941982911925E+04 -0.185593066493442826E+01 0.839495451449940866E-01 0.911328430862059236E+01
0.119025123550857659E+01 0.129451805353164673E+01 0.253238976001739502E+04 -0.132745575904846191E+01 0.197238802909851074E+00 0.911626283424066841E+01
0.118875166534047594E+01 0.103980304891452002E+01 0.373415211187949581E+04 -0.127145383829983949E+01 0.441088114416675170E+00 0.911680865141316943E+01
0.118877906627464003E+01 0.115204919306830589E+01 0.303684095847894287E+04 -0.179625353550587263E+01 0.900166974977000128E-01 0.912042851859432346E+01
0.118578786547932236E+01 0.131353994226453930E+01 0.313617046484574394E+04 -0.134511112148347189E+01 0.767239308627705174E-01 0.913516245559305773E+01
0.118525420819726057E+01 0.151412952521031685E+01 0.337200824876993011E+04 -0.162473412604976120E+01 0.410120035498201196E+00 0.915149746565264799E+01
0.119164013868718599E+01 0.137306414246723740E+01 0.448289141883373213E+04 -0.140254359514949867E+01 0.237164686119286677E+00 0.915413313630577186E+01
0.119259800345875688E+01 0.118294979089548558E+01 0.326744640741938656E+04 -0.128663801729911054E+01 0.271564607380872403E+00 0.916005263854437857E+01
0.118775189743222698E+01 0.103069070469204194E+01 0.377690422494540780E+04 -0.149725457273212115E+01 0.436196030906048471E+00 0.916411071418716716E+01
0.118928203907563046E+01 0.142468802400669792E+01 0.446076522071092677E+04 -0.152340811066940529E+01 0.163435320023440356E+00 0.917954752938484297E+01
0.119010482665374862E+01 0.107447220326907478E+01 0.362266070312105649E+04 -0.151941669064837903E+01 0.123705441544218503E+00 0.917985268600608606E+01
0.119155604571218010E+01 0.128351836411253784E+01 0.407535165373617656E+04 -0.153249780797838531E+01 0.367166039748509421E+00 0.918899794206179266E+01
0.118740403177167364E+01 0.127653956413269043E+01 0.395221561193466187E+04 -0.167576134204864502E+01 0.210211575031280518E+00 0.919786324571351699E+01
0.118905373231109412E+01 0.157303781516947705E+01 0.492825996990246767E+04 -0.170540060971531338E+01 0.678663396244494899E-01 0.921304904642662059E+01
0.118423738158805714E+01 0.114684516191482544E+01 0.456724405288696289E+04 -0.182294738292694092E+01 0.279810398817062378E+00 0.921495425671140467E+01
0.118759130198515495E+01 0.121128503802390441E+01 0.266760467717436450E+04 -0.162562487384589693E+01 0.174656946489708170E+00 0.921550310004562334E+01
0.119168002713221877E+01 0.111005445551765636E+01 0.316070814290490898E+04 -0.131680424324765322E+01 0.357556279671319033E+00 0.922914738065490425E+01
0.118591237151407980E+01 0.140120231160486997E+01 0.251227869886580311E+04 -0.140406202276787995E+01 0.793104295807467580E-01 0.923116827227174497E+01
0.118847599717971630E+01 0.144486808790399524E+01 0.445892979344325886E+04 -0.173110588242430063E+01 0.270703324315380134E+00 0.923309214331470685E+01
0.119188281505136562E+01 0.116711321320666395E+01 0.316292757236258558E+04 -0.144530014444941735E+01 0.101743126444924184E+00 0.923861398038244275E+01
0.118395452412537239E+01 0.105293297767639160E+01 0.468918383121490479E+04 -0.170428609848022461E+01 0.113648623228073120E+00 0.923983525268269545E+01
0.118925215664177442E+01 0.131350570827059077E+01 0.460711603481596194E+04 -0.155749853889667333E+01 0.284587350349013779E+00 0.924659765795353472E+01
0.119186403836052324E+01 0.149417811653809074E+01 0.353762421611246509E+04 -0.143859327639914758E+01 0.887999882083962966E-01 0.925136996197436901E+01
0.118943872328348355E+01 0.113890609736373660E+01 0.333547964079594658E+04 -0.160289865583672420E+01 0.302219671284458147E+00 0.926042265242791984E+01
0.118490457815677663E+01 0.135241966060225183E+01 0.419032553397810443E+04 -0.134103026961382898E+01 0.134439783172078164E+00 0.926493874284928154E+01
0.118928611082417657E+01 0.143467432260513306E+01 0.294788509607315063E+04 -0.156495082378387451E+01 0.334317386150360107E-01 0.926502418435231334E+01
0.118649242333969429E+01 0.104498797655105591E+01 0.479748934507369995E+04 -0.198201572895050049E+01 0.414482384920120239E+00 0.926943520702365475E+01
0.118889671941513142E+01 0.115388623951863201E+01 0.419510033447149090E+04 -0.171282098138694439E+01 0.256228200620961633E+00 0.927537717725526001E+01
0.118696339482737767E+01 0.161884490252476443E+01 0.456624812814969118E+04 -0.175643709362063394E+01 0.424334164095000854E+00 0.928106403121363854E+01
0.118542486894956478E+01 0.116528028020733099E+01 0.473180648503596512E+04 -0.133573243472874159E+01 0.148361226065436808E+00 0.928442866585865012E+01
0.118794910559417555E+01 0.135935917676091034E+01 0.400626666635498168E+04 -0.197742100773053586E+01 0.399712484540100887E+00 0.929102815703373075E+01
0.119072656950575428E+01 0.150099854999065041E+01 0.368967703038642048E+04 -0.181934343596706016E+01 0.981673955871015247E-01 0.929724982270820455E+01
0.119009636702448685E+01 0.105320032017844101E+01 0.396175758281088747E+04 -0.126391650141688938E+01 0.362512174197533843E+00 0.929736825735247230E+01
0.119105858265065145E+01 0.145799457363178075E+01 0.384429107494482741E+04 -0.193638934025559228E+01 0.232347029514051562E+00 0.930496049702044914E+01
0.118649789157235497E+01 0.115553452365823373E+01 0.367369886015020847E+04 -0.125577760016828899E+01 0.431825528958762417E+00 0.930553131271884126E+01
0.119202063825759863E+01 0.147271546857872648E+01 0.461958813958423161E+04 -0.158858338269566834E+01 0.374431224292364417E+00 0.930642561169003102E+01
0.118636597551920420E+01 0.112247512587519171E+01 0.260151426574556126E+04 -0.127506571100059896E+01 0.299862775705390994E+00 0.930801622756048985E+01
0.118862396778837054E+01 0.160325562953948975E+01 0.384801119565963745E+04 -0.178343224525451660E+01 0.203946083784103394E+00 0.931059119177947281E+01
0.118928918143334506E+01 0.100237006892949898E+01 0.478386090040572526E+04 -0.190552477424177358E+01 0.342132646588805100E+00 0.931724711240300962E+01
0.119125529600321500E+01 0.123278901783660055E+01 0.342975358026425192E+04 -0.126969139257375985E+01 0.341267554752060290E-01 0.932113761594254520E+01
0.118713899095133213E+01 0.140188004771936425E+01 0.459099403051307945E+04 -0.161668804292365320E+01 0.270061050627519346E-01 0.934772395706994175E+01
0.118690987041316975E+01 0.142417039127028389E+01 0.451152002785735567E+04 -0.183069993862166935E+01 0.353645380500343831E+00 0.935056525962492202E+01
0.119275423366230759E+01 0.129299425725460160E+01 0.498059665843731636E+04 -0.194647737044315372E+01 0.258473634740616243E+00 0.935404659177117459E+01
0.118820268446906119E+01 0.134302217620143893E+01 0.450385677675724219E+04 -0.190105099212525097E+01 0.103270988605178415E+00 0.935780744536014630E+01
0.118878740392616855E+01 0.109168028831481934E+01 0.433470070362091064E+04 -0.160040998458862305E+01 0.266283154487609863E-01 0.938007720720066374E+01
0.119019079915517367E+01 0.113844431673536173E+01 0.456206538237732639E+04 -0.137949680291885546E+01 0.139096974191052658E+00 0.938332873163354719E+01
0.118609259264748479E+01 0.116109606062678017E+01 0.386332250689736657E+04 -0.194033717678382400E+01 0.306176175791039618E+00 0.940241004979994344E+01
0.118447281252895564E+01 0.120906843795066221E+01 0.493039928372715895E+04 -0.155372340327788949E+01 0.288014849439964249E-01 0.940310469085121170E+01
0.118821464283579048E+01 0.145723571392383344E+01 0.417728570225620933E+04 -0.164551949723174307E+01 0.874815274245582392E-01 0.940952707531045718E+01
0.118464650451807851E+01 0.104385916531369594E+01 0.330844166087119356E+04 -0.155260661580440429E+01 0.310249695827956640E+00 0.940993602557541564E+01
0.118576891200206358E+01 0.121892475718118765E+01 0.282617144050852357E+04 -0.133224230269491017E+01 0.193694875836756958E+00 0.941894158784873170E+01
0.118640109466733246E+01 0.158112777365908319E+01 0.364306945542984431E+04 -0.185651257370395939E+01 0.426128468215317302E+00 0.942272424126277741E+01
0.118892982572967298E+01 0.135718214721765729E+01 0.426143313475436844E+04 -0.183961599234302287E+01 0.408301423375075412E+00 0.942326169466214836E+01
0.119156269126719994E+01 0.137735055147733498E+01 0.463731295804054207E+04 -0.164823683691585554E+01 0.876647282008999190E-01 0.942407869156307854E+01
0.118421609954078000E+01 0.102841778477638490E+01 0.347645213224204599E+04 -0.125452103922518154E+01 0.460842382270211948E-02 0.943307140663343269E+01
0.118998690074636637E+01 0.145943788898894433E+01 0.372974089124008196E+04 -0.176057539870253343E+01 0.218161216897168581E+00 0.943318697447846688E+01
0.119280532367690406E+01 0.135186200669800005E+01 0.397089673114977450E+04 -0.147638307923011114E+01 0.485389266208927708E-01 0.943350030275790274E+01
0.118570820319600490E+01 0.105279509057635612E+01 0.428943316357814365E+04 -0.130490075354004298E+01 0.139145157501785743E+00 0.943430280680633260E+01
0.118462626624794254E+01 0.135763539523512655E+01 0.446148622356409305E+04 -0.159880632712359283E+01 0.185073022366280704E+00 0.944077323482825292E+01
0.118978292626003590E+01 0.141929280081960751E+01 0.324662503010601722E+04 -0.153192058311406698E+01 0.109771220519337839E+00 0.944440915529815328E+01
0.119158770498391009E+01 0.117079225394161979E+01 0.290364589103677054E+04 -0.151682007278828968E+01 0.158559880063550318E+00 0.945379167248615460E+01
0.118700393867965559E+01 0.160472640246663523E+01 0.429360580666395254E+04 -0.165755245768139425E+01 0.416952648943669180E+00 0.945421564991265306E+01
0.119352167111739793E+01 0.100284051895141602E+01 0.462246656417846680E+04 -0.182687664031982422E+01 0.373344421386718750E+00 0.945495332676519062E+01
0.118801589217754011E+01 0.153158310761246619E+01 0.393966257924026968E+04 -0.160729386429813048E+01 0.382433027763686359E-01 0.945961154782313329E+01
0.119046329490942204E+01 0.122150764054879146E+01 0.465912575339856903E+04 -0.169385489393599231E+01 0.311315933229240005E+00 0.946211935829371598E+01
0.118966445509959140E+01 0.137989405197763904E+01 0.307970635496653495E+04 -0.150004054592703140E+01 0.240315093660129181E+00 0.947352619990715716E+01
0.118664970965860550E+01 0.121359464315179277E+01 0.390352681733963436E+04 -0.170631945635256765E+01 0.185500033682927029E+00 0.948136884597121643E+01
0.118422485573978298E+01 0.131598120927810669E+01 0.422404944896697998E+04 -0.138673973083496094E+01 0.468482255935668945E+00 0.948476370556483062E+01
0.118991366708492841E+01 0.145362104889033517E+01 0.422125094873536727E+04 -0.161214210015594306E+01 0.452800261890923001E-02 0.949192216731926308E+01
0.118652031167364780E+01 0.140165201925560012E+01 0.456181158531574329E+04 -0.143898716397996917E+01 0.704382372463753237E-01 0.949356608108555378E+01
0.118732214822895377E+01 0.102429383993148804E+01 0.323829293251037598E+04 -0.165921628475189209E+01 0.168479084968566895E-01 0.949488533050994299E+01
0.119322307559559260E+01 0.129282253980636597E+01 0.490994513034820557E+04 -0.134802722930908203E+01 0.154960155487060547E-01 0.949626591396677888E+01
0.118795964942943177E+01 0.118825608491897583E+01 0.478057354688644409E+04 -0.137778723239898682E+01 0.943204760551452637E-01 0.950045275480417573E+01
0.118738378455813032E+01 0.102089240303617390E+01 0.316919642415538374E+04 -0.167589300680312281E+01 0.294101289550185163E-01 0.950170589986996816E+01
0.118814063469029074E+01 0.156798322694267522E+01 0.394591485574001626E+04 -0.159637379453691564E+01 0.168446621279044584E+00 0.951464500689036541E+01
0.119289014334561561E+01 0.116683601609389509E+01 0.464187846494565929E+04 -0.185825314887830872E+01 0.219831679815627984E+00 0.951476083672653061E+01
0.118763709322956412E+01 0.155842156637578455E+01 0.465280985696622429E+04 -0.163199550362630985E+01 0.299963219848223056E-02 0.951476869418111804E+01
0.118660027804271961E+01 0.147284132003888590E+01 0.468254150765777013E+04 -0.180214547290277616E+01 0.311249581481670645E+00 0.951820325248887755E+01
0.118587261828119561E+01 0.127220460845257621E+01 0.432645182219566868E+04 -0.166140163379917372E+01 0.457641699208023514E-01 0.952365125552717373E+01
0.118594715507875592E+01 0.113200531547821770E+01 0.346397294335187235E+04 -0.166174006450236322E+01 0.793469741327277461E-01 0.952709235417531097E+01
0.118586968798247350E+01 0.115505087500241932E+01 0.490325199275642262E+04 -0.145953759538206906E+01 0.193962258398756887E+00 0.952783649809655842E+01
0.118976484696558926E+01 0.100984119977523945E+01 0.331830562686699977E+04 -0.156572550751088957E+01 0.164315261587907102E+00 0.952870516822156333E+01
0.118846676572668475E+01 0.138878683991907215E+01 0.327404247535701961E+04 -0.157145728957795816E+01 0.167845417301465627E+00 0.952912075410897685E+01
0.119164784099811993E+01 0.103302480876939051E+01 0.404861929084968688E+04 -0.136817983756951334E+01 0.136361260065334805E+00 0.952942617745883069E+01
0.119136051327796655E+01 0.111152315139770508E+01 0.284781217575073242E+04 -0.148571479320526123E+01 0.319386661052703857E+00 0.953252372894166378E+01
0.119110096747410976E+01 0.115924846392111180E+01 0.409601873442575288E+04 -0.134249481355857858E+01 0.861649592262775099E-01 0.953854911762311630E+01
0.119099275615099698E+01 0.109831259258930403E+01 0.424986178156466576E+04 -0.148851532123843855E+01 0.444827557322033107E+00 0.954950041669138017E+01
0.118630018679581939E+01 0.129590124015746344E+01 0.344296168751834875E+04 -0.173191363481956406E+01 0.471024297785662516E+00 0.955080462288078991E+01
0.118678728431224600E+01 0.156719384142231344E+01 0.415515690271452058E+04 -0.192195585202351205E+01 0.422394204582756116E+00 0.956311334638990829E+01
0.118583667108025659E+01 0.158946573734283447E+01 0.475785911083221436E+04 -0.187628972530364990E+01 0.891440510749816895E-01 0.956407136752964959E+01
0.118892805818308323E+01 0.101777412394589795E+01 0.404906272117518529E+04 -0.191382790287500559E+01 0.196766604960596836E+00 0.956742118811597919E+01
0.118694818653306555E+01 0.151636134547688717E+01 0.457724035350270333E+04 -0.154710135307492846E+01 0.450657557112042473E+00 0.957024225683764485E+01
0.119306492360886862E+01 0.118855708837509155E+01 0.296166270971298218E+04 -0.138079869747161865E+01 0.135470330715179443E-01 0.957269610545918681E+01
0.119103497952951498E+01 0.112920675675381843E+01 0.326932391827276479E+04 -0.156323144400150893E+01 0.164587942360638728E+00 0.957298467204595305E+01
0.119079140690393359E+01 0.105872523784637451E+01 0.422556221485137939E+04 -0.181174290180206299E+01 0.209682345390319824E+00 0.957479800823661975E+01
